time,format,font,color,data_unix,danmuchi,ID,rowID,danmu
460.72200,1,25,16777215,1520068477,0,760227f9,4361724839,主持人好做作
1575.78100,1,25,16777215,1520068487,0,d15dc9f5,4361725297,古琴音色好美！！！
3008.11200,1,25,16777215,1520068548,0,92d70ee2,4361728096,古筝跟琵琶都听不太到。
3174.19300,1,25,16777215,1520068732,0,92d70ee2,4361736806,我也觉得电子音的声音实在太大了，我都听不到原来的。
3878.26400,1,25,16777215,1520068935,0,ddc7cc81,4361746384,月琴啊，思想起
1306.86200,1,25,16777215,1520068940,0,22d60796,4361746587,想给方大师点10086个赞ヾ(??｀。ヾ)好厉害啊！
3836.66400,1,25,16777215,1520069034,0,831c2c60,4361750902,架子鼓撤掉 舞 美 撤掉 灯光简单一点 谢谢真的这样就可能就太完美了 太闹腾了 这可
1514.81200,1,25,16777215,1520069059,0,a5e49696,4361752155,过分的是国家队又出来选系了。
5411.40300,1,25,16777215,1520069074,0,a3bb2df4,4361752843,我还挺喜欢茉莉花的。。
569.56300,1,25,16777215,1520069131,0,7df40af1,4361755404,酷
1642.46200,1,25,16777215,1520069205,0,a5e49696,4361758928,为我的古筝疯狂打call
841.73600,1,25,16777215,1520069281,0,315040d5,4361762435,塞北诺
1422.94600,1,25,16777215,1520069355,0,d394bd85,4361765898,景甜+1
1461.14300,1,25,16777215,1520069424,0,d394bd85,4361769114,我想起了英语书里的女子十二乐坊
1044.20700,1,25,16777215,1520069442,0,9ae27b7a,4361769956,舞台灯光。。。。不用那么多射灯吧，看着好累
1900.83000,1,25,16777215,1520069475,0,a5e49696,4361771518,水晶的通透性更好一些，不像竹质和木质的略微会带有一些杂音
1553.84800,1,25,16777215,1520069549,0,d394bd85,4361774932,一听就醉了，别叫醒我
2011.10700,1,25,16777215,1520069572,0,a5e49696,4361776041,同意←央霸
1821.52000,5,25,16777215,1520069609,0,22d60796,4361777805,这个弹琵琶的小姐姐好漂亮！
1307.70500,1,25,16777215,1520069609,0,9ae27b7a,4361777817,5弦以下的难不倒方老师吧
1383.63900,1,25,16777215,1520069663,0,36bdbeeb,4361780354,闪光大爷
1411.98200,1,25,16777215,1520069723,0,36bdbeeb,4361783168,闪光少女
2257.85300,1,25,16777215,1520069812,0,6d0b3e0a,4361787377,其实很好，就是收音和音质的问题
1876.43200,1,25,16777215,1520069884,0,d394bd85,4361790834,我也以为是玻璃的
2053.85100,1,25,16777215,1520069945,0,36ef4d5,4361793639,央视你的民族器乐大赛可以重启了！！！！
3186.65000,1,25,16777215,1520069948,0,d15dc9f5,4361793766,说的对！！！
714.15900,1,25,16777215,1520070002,0,33697ec9,4361796291,主持人文化底蕴拖后腿了呀！
145.75900,1,25,16777215,1520070013,0,7e5e839a,4361796803,来啊节目组，把我大b站的民乐家们组成个乐团请上去
4724.44200,1,25,16777215,1520070071,0,ddc7cc81,4361799525,可是外国人眼里的东方反倒比硬要往西方靠的东方好
560.71800,1,25,16777215,1520070231,0,9be6c648,4361807107,这货好像是同一首歌的主持人啊啊
2345.39100,1,25,16777215,1520070253,0,36ef4d5,4361808091,第一期就出原创曲子，你会看？
2141.06400,1,25,16777215,1520070269,0,760227f9,4361808902,闪眼
2376.71500,1,25,16777215,1520070284,0,36ef4d5,4361809597,节目组，你们的灯光舞美需要改，背景鼓点最好弱一点
2996.72300,1,25,16777215,1520070301,0,a5e49696,4361810411,这糟糕的背景，这糟糕的灯光，这糟糕的背景音乐
2703.77300,1,25,16777215,1520070329,0,5b202be6,4361811700,潮汕人路过
501.75400,1,25,16777215,1520070403,0,7e5e839a,4361815271,真的，这么好的题材要给央爸操刀
3668.90100,1,25,16777215,1520070410,0,d15dc9f5,4361815653,感觉没之前吵了
2873.04100,1,25,16777215,1520070441,0,6d0b3e0a,4361817099,不乱，很好
2848.85500,1,25,16777215,1520070474,0,5b202be6,4361818658,6666666
2910.95900,1,25,16777215,1520070541,0,6d0b3e0a,4361821856,不要乱加架子鼓啊，整个乐队很完整，很热闹了
2608.06300,1,25,16777215,1520070581,0,36ef4d5,4361823836,说奚琴的那位，不要让韩国人知道不是他们原创的
4140.25100,1,25,16777215,1520070596,0,19dc2c7,4361824556,为龚老师打电话
2981.78000,1,25,16777215,1520070618,0,6d0b3e0a,4361825649,好喜欢
3049.25700,1,25,16777215,1520070692,0,6d0b3e0a,4361829074,享受
3786.62400,1,25,16777215,1520070799,0,36bdbeeb,4361834153,我是来看方老师炫技的
3172.36900,1,25,16777215,1520070822,0,6d0b3e0a,4361835318,对的对的
3252.71800,1,25,16777215,1520070877,0,5b202be6,4361838049,潮普hhhhh
3687.31800,1,25,16777215,1520070895,0,a5e49696,4361838911,整体节奏太赶了，背景为什么要一直加架子鼓好听吗？开头笛子进的特别好，但是二胡进的太快了，没有给人喘息的机会，让人觉得很急。
3279.92900,1,25,16777215,1520070905,0,5b202be6,4361839412,亲切的潮普
2862.28100,1,25,16777215,1520070909,0,d394bd85,4361839594,有种回去重看一次闪光少女的冲动
3702.74900,1,25,16777215,1520070938,0,a5e49696,4361841008,民乐和背景里头的那个架子鼓根本合不进去啊。真的很杂很乱，很吵哎，这都已经属于噪声了，好不好
2911.42500,1,25,16777215,1520070976,0,d394bd85,4361842855,我只听到架子鼓的声音了
3730.79800,1,25,16777215,1520070999,0,a5e49696,4361843885,二胡也掉拍了。刚才中阮进来的时候也掉拍了
3645.85900,1,25,16777215,1520071029,0,7df40af1,4361845384,好听
3107.35700,1,25,16777215,1520071101,0,36ef4d5,4361848822,国乐既有清雅之味，又有接地气的热闹喜庆
4309.15500,1,25,16777215,1520071141,0,36bdbeeb,4361850689,笙
3166.77600,1,25,16777215,1520071160,0,36ef4d5,4361851634,大佬有分歧了，各位，台上的不敢动了2333
3853.18100,1,25,16777215,1520071168,0,a5e49696,4361852005,这个节目制作，收音太差了。导致现场，和实际播出来的效果根本不一样。，那应该是后期调过音了。把背景音放大了。，太嘈杂
3791.49400,1,25,16777215,1520071179,0,7df40af1,4361852538,好听
3189.04400,1,25,16777215,1520071183,0,36ef4d5,4361852736,对！不需要跟电声乐团合作
3196.70700,1,25,16777215,1520071190,0,36ef4d5,4361853063,哈哈哈哈哈哈或
3210.10500,1,25,16777215,1520071204,0,36ef4d5,4361853728,大佬吵起来了，哈哈哈哈
3278.11600,1,25,16777215,1520071272,0,36ef4d5,4361856993,不能完全迎合小孩子，不能高级迎合低级
4011.18700,1,25,16777215,1520071326,0,a5e49696,4361859662,斗胆问一句，是马可波罗吗？
3350.47000,1,25,16777215,1520071344,0,36ef4d5,4361860565,有些年轻的无知，我们不能跟着他们无知
3057.66400,1,25,16777215,1520071345,0,315040d5,4361860582,喜欢这个和上个
3751.38100,1,25,16777215,1520071420,0,6d0b3e0a,4361864456,强烈要求去掉架子鼓！！
355.42600,1,25,16777215,1520071483,0,6f641ab3,4361867487,凳子差评！！
2171.42500,1,25,16777215,1520071495,0,33697ec9,4361868055,这个不错
4338.66100,1,25,16777215,1520071523,0,a5e49696,4361869401,这是目前为止唯一一个和架子鼓以及背景音乐合的很完美的。
391.26500,1,25,16777215,1520071533,0,6f641ab3,4361869924,节目还是挺良心的
4348.22700,1,25,16777215,1520071536,0,a5e49696,4361870041,一看就很有经验啊。
3781.32100,1,25,16777215,1520071719,0,36ef4d5,4361878818,伴舞也可以去掉，你们别画蛇添足啊节目组！
1120.42500,1,25,16777215,1520071735,0,72d56ebe,4361879628,我觉得主持人声音有点娘？
3828.62000,1,25,16777215,1520071766,0,36ef4d5,4361881241,伴舞和电子乐团请你们谨慎使用
914.78300,1,25,16777215,1520071835,0,7f1e0b07,4361884436,好有感觉
3936.10500,1,25,16777215,1520071874,0,36ef4d5,4361886319,我觉得月琴的声音特别美！
916.89100,1,25,16777215,1520071929,0,e8fff724,4361888913,其实想看一下 后面会不会有主要有一期讲古琴的
922.73100,1,25,16777215,1520071955,0,e8fff724,4361890162,不过作为码头琴这种乐器的话 它确实有一种其他乐器难以比拟的苍茫 辽阔之感
3900.60600,1,25,16777215,1520071978,0,d394bd85,4361891330,阮，等我
1401.03900,1,25,16777215,1520072033,0,72d56ebe,4361894012,Dong fan
1011.93100,1,25,16777215,1520072058,0,e8fff724,4361895246,这里的曲调就很舒缓了
263.45600,1,25,16777215,1520072088,0,b6483dd5,4361896708,二胡皮肤欺负人2333
4475.75000,1,25,16777215,1520072151,0,6d0b3e0a,4361899674,太可怕了
4574.06400,1,25,16777215,1520072273,0,6d0b3e0a,4361905676,很喜欢这个团队，氛围真好
2974.75600,1,25,16777215,1520072303,0,33697ec9,4361907217,太好听了
4376.10000,1,25,16777215,1520072314,0,36ef4d5,4361907747,这组的已经是最好的！！！！
52.00000,1,25,16777215,1520072319,0,cf9d577e,4361908023,这段BGM是什么
1239.18800,1,25,16777215,1520072320,0,e8fff724,4361908047,方老爷子什么都会简直 厉害
4397.11400,1,25,16777215,1520072335,0,36ef4d5,4361908910,这组的意境是最好的，笙的声音也很有特色
1595.00000,1,25,16777215,1520072359,0,fdbdb24,4361910134,喜欢她们，安安静静的听最好
2848.89700,1,25,16777215,1520072363,0,1a81820,4361910315,过年迎老爷的感觉啊
4427.88100,1,25,16777215,1520072366,0,36ef4d5,4361910430,说实话，每个节目的伴舞都是多余的……
1671.00000,1,25,16777215,1520072435,0,fdbdb24,4361913799,背景确实太吵
4761.05300,1,25,16777215,1520072466,0,6d0b3e0a,4361915216,酣畅淋漓
4555.21900,1,25,16777215,1520072493,0,36ef4d5,4361916579,纯乐器版，我觉得又是另一种艺术感，很好
4584.29000,1,25,16777215,1520072522,0,36ef4d5,4361917949,前面说妆容的，你没文化了
4617.95900,1,25,16777215,1520072556,0,36ef4d5,4361919588,不不不，人声版和纯音乐版都是神曲
4857.37100,1,25,16777215,1520072622,0,6d0b3e0a,4361922736,bilibili干杯
46.22300,1,25,16777215,1520072701,0,e7ed29bd,4361926706,琵琶党来看看
196.98000,1,25,16777215,1520072863,0,e7ed29bd,4361934880,以为是我是歌手吗
2129.94400,1,25,16777215,1520072875,0,72d56ebe,4361935456,灯光也太闪了
1522.04600,1,25,16777215,1520073074,0,e8fff724,4361945504,可是真正的国家队
2139.50700,1,25,16777215,1520073120,0,7f1e0b07,4361947727,要被闪瞎惹
1769.81500,1,25,16777215,1520073191,0,9ef4327e,4361951311,就是主持人taixh
869.84800,1,25,16777215,1520073329,0,e7ed29bd,4361958025,灯光吓死
923.24800,5,25,15138834,1520073331,0,e0863e51,4361958107,666666666
1661.52000,1,25,16777215,1520073332,0,e8fff724,4361958155,笛子声音太突兀了
5397.03000,1,25,16777215,1520073340,0,36ef4d5,4361958560,台下的观众还是听得出一点好坏的，赤炎乐团有几个孩子出错了
5445.72200,1,25,16777215,1520073389,0,36ef4d5,4361960956,听现场表现啊，赤炎的古筝有出错
4067.45600,1,25,16777215,1520073401,0,33697ec9,4361961553,前面的2333
11.04000,1,25,16777215,1520073527,0,3d04b3e,4361967541,终于来啦!!
2345.89200,1,25,16777215,1520073543,0,6f641ab3,4361968337,背景音乐太大了
71.99300,1,25,16777215,1520073603,0,3d04b3e,4361971177,我是口哨党23333
1195.58600,1,25,16777215,1520073689,0,b47fbed6,4361975389,支持！！！！！！
1195.58600,1,25,16777215,1520073699,0,b47fbed6,4361975900,特别棒！
1597.91700,1,25,16777215,1520073702,0,e7ed29bd,4361976056,琵琶噪音有点大
1195.58600,1,25,16777215,1520073710,0,b47fbed6,4361976394,最喜欢传统的东西了！
875.66700,1,25,16777215,1520073746,0,61235fb7,4361978113,口弦。。。
1211.68400,1,25,16777215,1520073748,0,b47fbed6,4361978239,支持，火钳刘明
1639.32200,1,25,16777215,1520073753,0,e7ed29bd,4361978478,这锁骨！！
5228.65000,1,25,16777215,1520073803,0,fdeafe8a,4361980961,2333333
84.36600,1,25,16777215,1520073885,0,644cc641,4361985142,二胡生来报道
4576.99400,1,25,14811775,1520073930,0,33697ec9,4361987318,然而其实并不是很喜欢
236.71500,1,25,16777215,1520074071,0,b79c2b3b,4361994282,挺好的题材，为啥要学《我是歌手》的模式呢？为什么不能原创一个自己的综艺模式呢？
4716.98000,1,25,14811775,1520074087,0,33697ec9,4361995123,对，感觉还是不够地道没有本土的灵魂
1725.90500,1,25,16777215,1520074128,0,9c9506d9,4361997116,讲真的，这个的收音还是差了点。。
1715.36200,5,25,8700107,1520074131,0,e0863e51,4361997247,喵喵喵(^???^)
2648.24700,5,25,11890,1520074201,0,55ab349a,4362000774,为我大潮汕打call！！！
45.89700,1,25,16777215,1520074287,0,c2a8f202,4362004933,二胡党带我一个
493.55600,1,25,16777215,1520074328,0,b79c2b3b,4362006978,主持模式太烂了...
3744.99200,1,25,16777215,1520074331,0,e7ed29bd,4362007155,二胡分中高音的
1927.39800,5,25,8700107,1520074360,0,e0863e51,4362008570,所以音色的区别呢?
2562.97100,1,25,16777215,1520074530,0,aba66915,4362017086,这一段让我想到闪光的少女，里面说扬琴和钢琴的关系的时候
2871.66500,1,25,16777215,1520074532,0,5750edde,4362017197,迎老爷是潮汕这边的一种习俗啦，元宵节就有
453.68100,1,25,16777215,1520074549,0,716afde4,4362018014,还是镜头不好
258.38700,1,25,16777215,1520074553,0,c2a8f202,4362018256,额老师换二胡了？
5186.27700,1,25,14811775,1520074568,0,33697ec9,4362019071,还蛮喜欢的啊
207.79500,1,25,16777215,1520074688,0,8845eb6a,4362024966,必须支持
2860.22400,1,25,16777215,1520074714,0,3564ce5b,4362026276,好亲切啊
0.00000,1,25,16777215,1520074785,0,9c9506d9,4362029922,好好的节目，毁在收音上了。。。哎，那首
3345.13000,1,25,16777215,1520074917,0,6f641ab3,4362036534,陈老师情商高啊
691.09500,5,25,16777215,1520075003,0,c2a8f202,4362040880,太极琴侠呢
694.25300,5,25,16777215,1520075027,0,c2a8f202,4362042053,广德玄武呢
253.88500,1,25,16777215,1520075072,0,fea9802f,4362044284,长的像陈光标
3148.51300,1,25,16777215,1520075165,0,2ecbae98,4362049043,我
388.86600,1,25,16777215,1520075223,0,fea9802f,4362051970,有心去做这个，就是好的。加油。
1724.63600,1,25,16777215,1520075290,0,58aae110,4362055408,广东不冷，热得飞起
2157.00000,1,25,16777215,1520075471,0,3c45f9d4,4362064699,我喜欢这组
323.96500,1,25,16777215,1520075688,0,e49e7d14,4362075723,杀气破屏而出
1017.34200,1,25,16777215,1520075882,0,6360ae4e,4362085822,好听
1734.19600,1,25,16777215,1520075999,0,e8163fe3,4362091776,感觉收音不行+1，毕竟音乐节目
1155.15500,1,25,16777215,1520076039,0,6360ae4e,4362093840,胡琴琵琶与羌笛?
1879.77000,5,25,16777215,1520076362,0,c2a8f202,4362110673,你无瑕的爱
1347.32700,1,25,16777215,1520076470,0,a1346a75,4362116241,听得我也笑了
1192.92700,1,25,16777215,1520076499,0,e49e7d14,4362117799,的确，挺大的，之前没听说过
228.44300,1,25,16777215,1520076740,0,7700c29b,4362130478,陈军老师！！！
1036.05500,1,25,16777215,1520076793,0,d465156d,4362133268,伴奏对于我，需要在小声点。
645.70500,1,25,16777215,1520076851,0,7849c02c,4362136259,这个椅子风格不搭呀
330.86400,1,25,16777215,1520076884,0,7700c29b,4362138098,那个椅子能弄成那种红木的吗，画风不一致啊
2827.41400,1,25,16777215,1520076960,0,e8163fe3,4362142131,不错哎，有浪潮的感觉
2868.28100,1,25,16777215,1520077035,0,e8163fe3,4362145981,一多就乱了只听到几个乐器
2215.99400,1,25,16777215,1520077161,0,6360ae4e,4362152717,水龙吟我也超喜欢?
222.56100,1,25,16777215,1520077491,0,cca285e3,4362169905,编钟棒棒棒棒棒！
1639.83000,1,25,16777215,1520077587,0,644cc641,4362174964,啊啊啊 想去买把漂亮的水晶二胡了
2176.64000,1,25,16777215,1520077697,0,a406285,4362181459,这个好
460.30000,1,25,16777215,1520077722,0,cca285e3,4362182788,怎么一股子春晚的味道
3099.36500,1,25,16777215,1520077770,0,6360ae4e,4362185344,就是因为水龙吟才来看这类节目
2127.89700,1,25,16777215,1520077928,0,e49e7d14,4362193721,好听
1029.43400,1,25,16777215,1520078097,0,4b4b53d1,4362202595,舞美还是偏摇滚风
2283.69300,1,25,16777215,1520078155,0,e49e7d14,4362205616,同感，BGM的鼓声大了点
925.24300,1,25,16777215,1520078221,0,3af61f9c,4362209070,哇哇哇
2184.01200,1,25,16777215,1520078429,0,7849c02c,4362220020,为啥这么喜欢喷烟，加上这个光简直了
1143.40300,1,25,16777215,1520078472,0,3af61f9c,4362222297,为头发打电话
1664.35000,1,25,16777215,1520078484,0,7be72d,4362222916,吹了半辈子笛子一直混民乐团的人，笑看这群无知弹幕23333
1085.64600,1,25,16777215,1520078504,0,cca285e3,4362224049,看的出来广东台想做一个像国家宝藏这样的节目，宣传国乐的想法是好的，国乐艺术家们的演奏也非常惊喜，就是制作人似乎被乾隆爷给影响
2268.37000,1,25,16777215,1520078546,0,7849c02c,4362226141,感觉挺和谐的，搭起来声音又有点新意
981.51600,1,25,16777215,1520078621,0,93f645b0,4362230137,各种大小马头琴
1681.72000,1,25,16777215,1520078677,0,4b4b53d1,4362233100,心疼伴舞的，估计都没人看
1342.86200,1,25,16777215,1520078678,0,3af61f9c,4362233129,突然魔性
67.09700,1,25,16777215,1520078747,0,79f0127b,4362236869,吹埙的路过
1716.78900,1,25,16777215,1520078752,0,4b4b53d1,4362237158,给二胡的麦是不是坏了
4409.76600,1,25,16777215,1520078846,0,7700c29b,4362242388,鼓的声音能小点就好了
5329.18800,1,25,16777215,1520078951,0,2ecbae98,4362248046,我
5189.92400,1,25,16777215,1520079173,0,6360ae4e,4362260069,其实吧，这一期我最喜欢的也是马头琴那个，希望可以第一吧
3657.28000,1,25,16777215,1520079205,0,a406285,4362261761,这个才听到纯粹的国器的声音，没有那些杂乱配乐这才纯粹
2928.22100,1,25,16777215,1520079253,0,7849c02c,4362264335,说只听到一种声音的应该要换个设备了
14.85900,1,25,16777215,1520079267,0,89afffd0,4362265115,！！！！
3714.40000,1,25,14811775,1520079296,0,a406285,4362266647,我收回前面那句话了，配乐杂乱差，不如开头
1993.48600,1,25,16777215,1520079336,0,3ded772e,4362268754,哇！还真是五色啊
3780.48100,1,25,16707842,1520079413,0,a406285,4362272924,应该去掉西方配乐，既然说是国乐大典，就要纯粹啊。
2045.15000,1,25,16777215,1520079413,0,3ded772e,4362272940,琵琶斗二胡是国乐大典的开机仪式上的
5374.11800,1,25,16777215,1520079437,0,6360ae4e,4362274221,我希望听到水龙吟那种曲风的，或者类似《秦时》配乐那种柔美一点偏古风一点的?
695.41500,1,25,16777215,1520079941,0,e6e20586,4362301521,…说专辑了？
980.80100,1,25,16777215,1520080133,0,fa232a8c,4362312130,声音好小啊
5498.76600,1,25,16777215,1520080179,0,7a9f3a81,4362314633,太吵太晃眼
3784.43600,1,25,16777215,1520080204,0,7849c02c,4362315956,节目组能专注音乐吗，其他元素太多太满了，喧宾夺主，搞得晚会一样
1057.88600,1,25,16777215,1520080253,0,e6e20586,4362318692,真的不错 不错
655.22900,1,25,16707842,1520080413,0,efdf965,4362327766,有什么比的？类别都不一样好吗
3180.75000,1,25,16777215,1520080502,0,e3121b2a,4362332725,说得对对对
3678.82400,1,25,16777215,1520080639,0,1bc29be0,4362340513,这个最好
1601.82800,1,25,16777215,1520080700,0,e6e20586,4362344120,声部好像有点不平衡…
3804.08400,1,25,16777215,1520080768,0,1bc29be0,4362347922,摄影师可以下岗了吧 这镜头也切得太差了
1681.26800,1,25,16777215,1520080827,0,e6e20586,4362351207,低音压不进去 是音量没协调好吗？
486.11200,1,25,16777215,1520080840,0,74b9da5e,4362351905,有赞助就很好，什么挫不挫
4400.32800,1,25,16777215,1520080904,0,7849c02c,4362355538,果然新理念，乐器就是为音乐服务，没有什么所谓东西方
1731.54900,1,25,16777215,1520080913,0,e6e20586,4362356106,应该是麦的原因吧…毕竟经费应该不是特别多的
1057.63100,1,25,16777215,1520080967,0,fbbd07f4,4362359129,很有感染力  听音乐的时候我都不忍心发弹幕打断
1133.45000,1,25,16777215,1520081054,0,fbbd07f4,4362364021,长发小哥哥很帅啊
828.62100,1,25,16777215,1520081302,0,88853624,4362378105,站着拉  屁股会碍事的
1244.43600,1,25,16777215,1520081767,0,e3bde89d,4362405133,大佬！
4453.90700,1,25,16777215,1520081855,0,e6e20586,4362410515,音量小了啊○|￣|_
2953.19400,1,25,16777215,1520082029,0,25d842a5,4362420704,好听啊！！！
2902.06100,1,25,16777215,1520082087,0,fa232a8c,4362424125,大概是唢呐为主的
58.58200,1,25,16777215,1520082230,0,ce66d833,4362432369,弹琵琶的来看看
1994.06500,1,25,16777215,1520082406,0,88853624,4362442611,我看到唢呐了了了了了
27.50000,1,25,16777215,1520082473,0,7172e1b2,4362446488,火钳刘明
77.32200,1,25,16777215,1520082706,0,263e851,4362460421,口琴党暗中观察
259.10200,1,25,16777215,1520082706,0,7172e1b2,4362460422,模式其实可以不用模仿啊
438.23000,1,25,16777215,1520082840,0,ecde8d1b,4362468442,还以为是科普欣赏的节目呢
2136.71500,1,25,16777215,1520082845,0,66690a2c,4362468744,灯光好闪呀，眼睛都要花了
2015.26100,1,25,16777215,1520082921,0,55f18c5d,4362473123,同意
624.11100,1,25,16777215,1520082940,0,ecde8d1b,4362474235,腿短
2476.31400,1,25,16777215,1520083395,0,55f18c5d,4362501294,你大师就是你大师
28.05500,1,25,16777215,1520083406,0,7c8f814c,4362501907,早就在关注了
1717.33900,1,25,16777215,1520083717,0,d081af11,4362520672,这个声音好美
2198.88700,1,25,16777215,1520083994,0,3947395c,4362537574,灯光不太好
1737.01600,1,25,16777215,1520084028,0,27e5927d,4362539604,这个笛子好美啊
7.96100,1,25,16777215,1520084040,0,25ada6ff,4362540384,期待，等到你。。
509.19000,1,25,16777215,1520084089,0,36723c0d,4362543395,嫌弃康美？？？？
601.78900,1,25,16777215,1520084181,0,36723c0d,4362549025,裤腿很奇怪
2767.25000,1,25,16777215,1520084226,0,7172e1b2,4362551725,潮州人在这
753.97400,1,25,16777215,1520084228,0,7c8f814c,4362551819,帅
62.06400,1,25,16777215,1520084339,0,411bdaf8,4362558817,我，什么都不是，，播音的来了
2645.21500,1,25,16777215,1520084357,0,ecde8d1b,4362559890,这主持真死读啊
5404.13800,1,25,16777215,1520084395,0,e3bde89d,4362562289,想看古风的
192.31500,1,25,16777215,1520084422,0,411bdaf8,4362563950,女子水晶乐坊，！！！！！！！
605.40300,5,25,16777215,1520084512,0,e1d30361,4362569562,央视音乐每年的新春音乐会还不错，不过是西洋乐，国乐，央视从来就没有管过吧
906.87900,1,25,16777215,1520084530,0,6c96f7d7,4362570684,我眼前一片大草原
370.19000,1,25,16777215,1520084670,0,3ea10249,4362579430,小海燕！方老师强！
278.62900,1,25,16777215,1520084734,0,2ee06f14,4362583551,古琴声音一点都没有
1132.28000,1,25,16777215,1520084762,0,6c96f7d7,4362585327,小哥哥长得很帅呀
61.13500,1,25,16777215,1520084789,0,6eca0ec1,4362586994,故宫
234.55200,1,25,16777215,1520084927,0,4c9d41d9,4362595777,电视的播出时间是什么时候？
246.34100,1,25,16777215,1520084950,0,d439896d,4362597190,吹箫的是影楼装……
282.54100,1,25,16777215,1520085012,0,d439896d,4362601195,古琴的声音被盖住了
353.31400,1,25,16777215,1520085074,0,4c9d41d9,4362605081,好像给大师换把椅子'…
468.43700,1,25,16777215,1520085147,0,4ff77796,4362609742,可口可乐了
3164.73900,1,25,16777215,1520085165,0,880faf0e,4362610867,不知道为啥，明明那么爱民乐的我却嗨不起来
477.81500,1,25,16777215,1520085333,0,4c9d41d9,4362621644,虽然这样说有点对不起广节目制作的辛苦和很棒的创意…但好想呼叫央视粑粑'TvT
1718.88000,1,25,16777215,1520085353,0,6c96f7d7,4362622998,明月别枝惊鹊
1399.80900,5,25,16777215,1520085387,0,de78336,4362625258,读作qi
1399.80900,5,18,15138834,1520085488,0,de78336,4362631606,读作qi不是当动词么 为什么不读ji谁能给讲一下
2541.88500,1,25,16777215,1520085526,0,ce7093ed,4362633976,大师永远是你大师
1400.47900,5,25,16777215,1520085576,0,de78336,4362637288,？？
1401.69400,5,25,16777215,1520085640,0,de78336,4362641314,为什么读qi？？
230.73000,1,25,16777215,1520085649,0,9f568556,4362641859,陈军老师！
3675.78900,1,25,16777215,1520085695,0,887d3a0c,4362644820,演奏就演奏为啥要用伴舞的感觉有点多余
1743.01100,1,25,16777215,1520085740,0,33a7c417,4362647610,这个笛子挂的装饰一开始好像是个红色的中国结来着
5269.65000,1,25,16777215,1520085785,0,d25bc211,4362650444,报个成绩好拖沓啊喂_(:з」∠)_
4356.11200,1,25,16777215,1520085896,0,6bb4b79b,4362657587,压得住场子
582.59100,1,25,16777215,1520085938,0,9f568556,4362660164,这到底模仿了多少节目
3719.63800,1,25,16777215,1520085958,0,887d3a0c,4362661544,恕我直言，除了乐团和评委还有观众节目组简直就是垃圾
2092.76100,1,25,16777215,1520085965,0,3a9d4153,4362662000,五十五个加分的
595.78200,1,25,16777215,1520085974,0,9f568556,4362662548,感觉这节目交到央视爸爸手上就棒多了
6.37800,1,25,16777215,1520086020,0,1b6261f3,4362665426,W哦来了
3121.52600,1,25,16777215,1520086106,0,ce7093ed,4362670915,跪拜吧
396.92400,1,25,16777215,1520086137,0,ec9e7f3b,4362672749,你们的硬币呢？
3825.45200,1,25,16777215,1520086207,0,463624b5,4362677189,不要舞蹈，电音去掉，舞美干净大气一点，个人建议
47.21700,1,25,16777215,1520086270,0,8d2c1687,4362681247,二胡党留名
203.81500,1,25,16777215,1520086437,0,8d2c1687,4362691793,我是歌手？
687.02100,1,25,16777215,1520086539,0,cb0e47d1,4362698395,这发型绝了，琴侠你清醒一点，但是帅
3707.68500,1,25,16777215,1520086670,0,33a7c417,4362706961,把那架子鼓扔了吧
4618.15900,1,25,16777215,1520086685,0,ecde8d1b,4362707905,傻子吧
1035.51000,1,25,16777215,1520086694,0,c7b15927,4362708510,多支持国乐
952.53400,1,25,16777215,1520086825,0,cb0e47d1,4362717011,C位小哥，我突然觉得可以演托雷
569.63200,1,25,16777215,1520086833,0,8d2c1687,4362717570,国家宝藏？
410.50100,1,25,16777215,1520086836,0,241cd298,4362717826,这个服装这个舞美呈现的效果好怪啊
959.20600,1,25,16777215,1520086838,0,cb0e47d1,4362717924,拖雷
4383.98900,1,25,16777215,1520086865,0,33a7c417,4362719836,自带架子鼓
3891.12000,1,25,16777215,1520086873,0,ce7093ed,4362720440,方大师出手吧
3877.23500,1,25,16777215,1520086916,0,d372e484,4362723160,什么曲子都要加架子鼓 听的真心难受
3779.53800,1,25,16777215,1520086978,0,4535d6e6,4362727168,喜欢笛子
541.53400,1,25,16777215,1520086997,0,241cd298,4362728441,这模式。。歌手吗？
1101.97300,1,25,16777215,1520087021,0,cb0e47d1,4362729951,如果请一个口才好的音乐方面的教授再加一个有幽默感的文化学者主持，会不会好点。
2620.74300,5,18,16707842,1520087023,0,de78336,4362730125,气而不舍？？
598.45500,1,25,16777215,1520087055,0,241cd298,4362732157,真的老了，颜值下降了
159.87000,1,25,16777215,1520087097,0,68d94ceb,4362735021,打call
306.00200,1,25,16777215,1520087254,0,68d94ceb,4362745202,鸡皮疙瘩啊
310.05600,1,25,16777215,1520087268,0,68d94ceb,4362746082,打电话
1713.16100,1,25,16777215,1520087288,0,94e8c84,4362747362,谁说广东不冷的？
3125.73700,1,25,16777215,1520087369,0,9e231125,4362752540,这个男主持太诡异了，灯光也很诡异啊
2210.16300,1,25,16777215,1520087446,0,2d24146b,4362757681,舞台不是很好，感觉灯光太乱了
990.09100,1,25,16777215,1520087446,0,241cd298,4362757689,不科普乐器我看得一头雾水啊
2231.66400,1,25,16777215,1520087485,0,2d24146b,4362760423,感觉加上背景音乐很奇怪，为什么不完整的让这些乐队自己弹呢？
